,Concessionaria,Periodo,Praca,lat,lon,Tipo,Eixos,Volume_total
12040,Riosp,2022-05-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,6.0,966
12041,Riosp,2022-05-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,7.0,450
12042,Riosp,2022-05-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,8.0,1
12043,Riosp,2022-06-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Automóvel / Caminhonete,2.0,692440
12044,Riosp,2022-06-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Automóvel / Caminhonete,3.0,956
12045,Riosp,2022-06-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Automóvel / Caminhonete,4.0,181
12046,Riosp,2022-06-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,2.0,85497
12047,Riosp,2022-06-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,3.0,52749
12048,Riosp,2022-06-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,4.0,34979
12049,Riosp,2022-06-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,5.0,11525
12050,Riosp,2022-06-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,6.0,11508
12051,Riosp,2022-06-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,7.0,1297
12052,Riosp,2022-06-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,8.0,2
12053,Riosp,2022-06-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Automóvel / Caminhonete,2.0,367106
12054,Riosp,2022-06-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Automóvel / Caminhonete,3.0,770
12055,Riosp,2022-06-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Automóvel / Caminhonete,4.0,156
12056,Riosp,2022-06-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,2.0,46881
12057,Riosp,2022-06-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,3.0,37861
12058,Riosp,2022-06-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,4.0,31685
12059,Riosp,2022-06-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,5.0,10617
12060,Riosp,2022-06-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,6.0,11869
12061,Riosp,2022-06-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,7.0,1273
12062,Riosp,2022-06-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,8.0,1
12063,Riosp,2022-06-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Automóvel / Caminhonete,2.0,560069
12064,Riosp,2022-06-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Automóvel / Caminhonete,3.0,1203
12065,Riosp,2022-06-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Automóvel / Caminhonete,4.0,222
12066,Riosp,2022-06-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,2.0,72339
12067,Riosp,2022-06-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,3.0,60688
12068,Riosp,2022-06-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,4.0,51426
12069,Riosp,2022-06-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,5.0,19499
12070,Riosp,2022-06-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,6.0,21505
12071,Riosp,2022-06-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,7.0,2706
12072,Riosp,2022-06-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,8.0,0
12073,Riosp,2022-06-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Automóvel / Caminhonete,2.0,335742
12074,Riosp,2022-06-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Automóvel / Caminhonete,3.0,947
12075,Riosp,2022-06-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Automóvel / Caminhonete,4.0,200
12076,Riosp,2022-06-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,2.0,42046
12077,Riosp,2022-06-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,3.0,42480
12078,Riosp,2022-06-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,4.0,37400
12079,Riosp,2022-06-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,5.0,15249
12080,Riosp,2022-06-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,6.0,18247
12081,Riosp,2022-06-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,7.0,2603
12082,Riosp,2022-06-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,8.0,0
12083,Riosp,2022-06-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Automóvel / Caminhonete,2.0,162571
12084,Riosp,2022-06-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Automóvel / Caminhonete,3.0,518
12085,Riosp,2022-06-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Automóvel / Caminhonete,4.0,148
12086,Riosp,2022-06-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Caminhão / Ônibus,2.0,27657
12087,Riosp,2022-06-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Caminhão / Ônibus,3.0,34428
12088,Riosp,2022-06-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Caminhão / Ônibus,4.0,33410
12089,Riosp,2022-06-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Caminhão / Ônibus,5.0,12883
12090,Riosp,2022-06-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Caminhão / Ônibus,6.0,16455
12091,Riosp,2022-06-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Caminhão / Ônibus,7.0,2422
12092,Riosp,2022-06-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Caminhão / Ônibus,8.0,0
12093,Riosp,2022-06-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Automóvel / Caminhonete,2.0,223287
12094,Riosp,2022-06-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Automóvel / Caminhonete,3.0,505
12095,Riosp,2022-06-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Automóvel / Caminhonete,4.0,122
12096,Riosp,2022-06-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Caminhão / Ônibus,2.0,33123
12097,Riosp,2022-06-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Caminhão / Ônibus,3.0,26498
12098,Riosp,2022-06-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Caminhão / Ônibus,4.0,25321
12099,Riosp,2022-06-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Caminhão / Ônibus,5.0,8941
12100,Riosp,2022-06-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Caminhão / Ônibus,6.0,10085
12101,Riosp,2022-06-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Caminhão / Ônibus,7.0,1630
12102,Riosp,2022-06-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Caminhão / Ônibus,8.0,0
12103,Riosp,2022-06-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Automóvel / Caminhonete,2.0,31790
12104,Riosp,2022-06-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Automóvel / Caminhonete,3.0,157
12105,Riosp,2022-06-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Automóvel / Caminhonete,4.0,110
12106,Riosp,2022-06-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Caminhão / Ônibus,2.0,4837
12107,Riosp,2022-06-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Caminhão / Ônibus,3.0,2764
12108,Riosp,2022-06-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Caminhão / Ônibus,4.0,2654
12109,Riosp,2022-06-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Caminhão / Ônibus,5.0,1416
12110,Riosp,2022-06-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Caminhão / Ônibus,6.0,1597
12111,Riosp,2022-06-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Caminhão / Ônibus,7.0,288
12112,Riosp,2022-06-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Caminhão / Ônibus,8.0,1
12113,Riosp,2022-06-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Automóvel / Caminhonete,2.0,35542
12114,Riosp,2022-06-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Automóvel / Caminhonete,3.0,54
12115,Riosp,2022-06-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Automóvel / Caminhonete,4.0,6
12116,Riosp,2022-06-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,2.0,8572
12117,Riosp,2022-06-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,3.0,5141
12118,Riosp,2022-06-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,4.0,3785
12119,Riosp,2022-06-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,5.0,1167
12120,Riosp,2022-06-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,6.0,868
12121,Riosp,2022-06-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,7.0,397
12122,Riosp,2022-06-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,8.0,1
12123,Riosp,2022-07-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Automóvel / Caminhonete,2.0,783691
12124,Riosp,2022-07-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Automóvel / Caminhonete,3.0,1270
12125,Riosp,2022-07-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Automóvel / Caminhonete,4.0,191
12126,Riosp,2022-07-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,2.0,85316
12127,Riosp,2022-07-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,3.0,54242
12128,Riosp,2022-07-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,4.0,35852
12129,Riosp,2022-07-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,5.0,11276
12130,Riosp,2022-07-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,6.0,11839
12131,Riosp,2022-07-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,7.0,1305
12132,Riosp,2022-07-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,8.0,3
12133,Riosp,2022-07-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Automóvel / Caminhonete,2.0,444599
12134,Riosp,2022-07-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Automóvel / Caminhonete,3.0,1027
12135,Riosp,2022-07-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Automóvel / Caminhonete,4.0,167
12136,Riosp,2022-07-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,2.0,47556
12137,Riosp,2022-07-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,3.0,39470
12138,Riosp,2022-07-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,4.0,31955
12139,Riosp,2022-07-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,5.0,10553
12140,Riosp,2022-07-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,6.0,12202
12141,Riosp,2022-07-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,7.0,1326
12142,Riosp,2022-07-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,8.0,4
12143,Riosp,2022-07-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Automóvel / Caminhonete,2.0,659883
12144,Riosp,2022-07-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Automóvel / Caminhonete,3.0,1538
12145,Riosp,2022-07-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Automóvel / Caminhonete,4.0,242
12146,Riosp,2022-07-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,2.0,73856
12147,Riosp,2022-07-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,3.0,62885
12148,Riosp,2022-07-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,4.0,52211
12149,Riosp,2022-07-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,5.0,19497
12150,Riosp,2022-07-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,6.0,22448
12151,Riosp,2022-07-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,7.0,2683
12152,Riosp,2022-07-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,8.0,4
12153,Riosp,2022-07-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Automóvel / Caminhonete,2.0,446060
12154,Riosp,2022-07-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Automóvel / Caminhonete,3.0,1162
12155,Riosp,2022-07-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Automóvel / Caminhonete,4.0,226
12156,Riosp,2022-07-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,2.0,43267
12157,Riosp,2022-07-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,3.0,44636
12158,Riosp,2022-07-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,4.0,38153
12159,Riosp,2022-07-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,5.0,15309
12160,Riosp,2022-07-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,6.0,18734
12161,Riosp,2022-07-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,7.0,2489
12162,Riosp,2022-07-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,8.0,3
12163,Riosp,2022-07-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Automóvel / Caminhonete,2.0,215953
12164,Riosp,2022-07-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Automóvel / Caminhonete,3.0,763
12165,Riosp,2022-07-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Automóvel / Caminhonete,4.0,169
12166,Riosp,2022-07-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Caminhão / Ônibus,2.0,28782
12167,Riosp,2022-07-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Caminhão / Ônibus,3.0,36129
12168,Riosp,2022-07-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Caminhão / Ônibus,4.0,34237
12169,Riosp,2022-07-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Caminhão / Ônibus,5.0,12912
12170,Riosp,2022-07-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Caminhão / Ônibus,6.0,16914
12171,Riosp,2022-07-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Caminhão / Ônibus,7.0,2293
12172,Riosp,2022-07-01,"Praça 05 Br-116/Rj Km 318,90",-22.49,-44.57,Caminhão / Ônibus,8.0,5
12173,Riosp,2022-07-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Automóvel / Caminhonete,2.0,276697
12174,Riosp,2022-07-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Automóvel / Caminhonete,3.0,767
12175,Riosp,2022-07-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Automóvel / Caminhonete,4.0,188
12176,Riosp,2022-07-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Caminhão / Ônibus,2.0,33650
12177,Riosp,2022-07-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Caminhão / Ônibus,3.0,27307
12178,Riosp,2022-07-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Caminhão / Ônibus,4.0,25314
12179,Riosp,2022-07-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Caminhão / Ônibus,5.0,8767
12180,Riosp,2022-07-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Caminhão / Ônibus,6.0,10408
12181,Riosp,2022-07-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Caminhão / Ônibus,7.0,1511
12182,Riosp,2022-07-01,"Praça 06 Br-116/Rj Km 207,10",-22.716155,-43.716697,Caminhão / Ônibus,8.0,3
12183,Riosp,2022-07-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Automóvel / Caminhonete,2.0,39111
12184,Riosp,2022-07-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Automóvel / Caminhonete,3.0,197
12185,Riosp,2022-07-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Automóvel / Caminhonete,4.0,109
12186,Riosp,2022-07-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Caminhão / Ônibus,2.0,4733
12187,Riosp,2022-07-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Caminhão / Ônibus,3.0,2739
12188,Riosp,2022-07-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Caminhão / Ônibus,4.0,2868
12189,Riosp,2022-07-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Caminhão / Ônibus,5.0,1419
12190,Riosp,2022-07-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Caminhão / Ônibus,6.0,1663
12191,Riosp,2022-07-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Caminhão / Ônibus,7.0,235
12192,Riosp,2022-07-01,"Praça 07 Bloqueio Br-116/Rj Km 208,50",-22.715133,-43.730239,Caminhão / Ônibus,8.0,7
12193,Riosp,2022-07-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Automóvel / Caminhonete,2.0,38431
12194,Riosp,2022-07-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Automóvel / Caminhonete,3.0,58
12195,Riosp,2022-07-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Automóvel / Caminhonete,4.0,7
12196,Riosp,2022-07-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,2.0,8547
12197,Riosp,2022-07-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,3.0,5395
12198,Riosp,2022-07-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,4.0,3908
12199,Riosp,2022-07-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,5.0,1194
12200,Riosp,2022-07-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,6.0,908
12201,Riosp,2022-07-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,7.0,276
12202,Riosp,2022-07-01,"Praça 08 Br-116/Sp Km 205,00",-23.41,-46.36,Caminhão / Ônibus,8.0,0
12203,Riosp,2022-08-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Automóvel / Caminhonete,2.0,734155
12204,Riosp,2022-08-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Automóvel / Caminhonete,3.0,1078
12205,Riosp,2022-08-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Automóvel / Caminhonete,4.0,174
12206,Riosp,2022-08-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,2.0,90298
12207,Riosp,2022-08-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,3.0,56076
12208,Riosp,2022-08-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,4.0,37498
12209,Riosp,2022-08-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,5.0,11718
12210,Riosp,2022-08-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,6.0,11864
12211,Riosp,2022-08-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,7.0,1309
12212,Riosp,2022-08-01,"Praça 01 Br-116/Sp Km 204,50",-23.41,-46.36,Caminhão / Ônibus,8.0,7
12213,Riosp,2022-08-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Automóvel / Caminhonete,2.0,392018
12214,Riosp,2022-08-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Automóvel / Caminhonete,3.0,923
12215,Riosp,2022-08-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Automóvel / Caminhonete,4.0,172
12216,Riosp,2022-08-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,2.0,49448
12217,Riosp,2022-08-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,3.0,39871
12218,Riosp,2022-08-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,4.0,33694
12219,Riosp,2022-08-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,5.0,10977
12220,Riosp,2022-08-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,6.0,12388
12221,Riosp,2022-08-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,7.0,1311
12222,Riosp,2022-08-01,"Praça 02 Br-116/Sp Sul - 180,70 Norte - 182,00",-23.34,-46.15,Caminhão / Ônibus,8.0,4
12223,Riosp,2022-08-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Automóvel / Caminhonete,2.0,600209
12224,Riosp,2022-08-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Automóvel / Caminhonete,3.0,1459
12225,Riosp,2022-08-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Automóvel / Caminhonete,4.0,288
12226,Riosp,2022-08-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,2.0,76970
12227,Riosp,2022-08-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,3.0,64822
12228,Riosp,2022-08-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,4.0,55463
12229,Riosp,2022-08-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,5.0,20605
12230,Riosp,2022-08-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,6.0,23126
12231,Riosp,2022-08-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,7.0,2748
12232,Riosp,2022-08-01,"Praça 03 Br-116/Sp Km 165,30",-23.3,-46.01,Caminhão / Ônibus,8.0,5
12233,Riosp,2022-08-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Automóvel / Caminhonete,2.0,368425
12234,Riosp,2022-08-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Automóvel / Caminhonete,3.0,1044
12235,Riosp,2022-08-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Automóvel / Caminhonete,4.0,222
12236,Riosp,2022-08-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,2.0,44811
12237,Riosp,2022-08-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,3.0,45688
12238,Riosp,2022-08-01,"Praça 04 Br-116/Sp Km 87,00",-22.93,-45.36,Caminhão / Ônibus,4.0,39886
